hrm\attendance.php|OPTION|Select Employee
hrm\attendance.php|TABLE_HEADER|Check In
hrm\attendance.php|TABLE_HEADER|Check Out
hrm\attendance.php|TABLE_HEADER|Date
hrm\attendance.php|TABLE_HEADER|Employee
hrm\attendance.php|TABLE_HEADER|Status
hrm\department.php|BUTTON_LINK|Add Department
hrm\department.php|BUTTON_LINK|Save
hrm\department.php|HEADING|Add Department
hrm\department.php|HEADING|Department
hrm\department.php|LABEL|Department Name
hrm\department.php|LABEL|Description
hrm\department.php|MESSAGE|No departments found
hrm\department.php|TABLE_HEADER|Actions
hrm\department.php|TABLE_HEADER|Department Name
hrm\department.php|TABLE_HEADER|Description
hrm\department.php|TABLE_HEADER|ID
hrm\department.php|TABLE_HEADER|Status
hrm\department-edit.php|BUTTON_LINK|Save Changes
hrm\department-edit.php|HEADING|Edit Department
hrm\department-edit.php|LABEL|Department Name
hrm\department-edit.php|LABEL|Description
hrm\department-edit.php|LABEL|Status
hrm\employee.php|BUTTON_LINK|Add Employee
hrm\employee.php|BUTTON_LINK|Save
hrm\employee.php|HEADING|Add Employee
hrm\employee.php|HEADING|Employee
hrm\employee.php|LABEL|Address
hrm\employee.php|LABEL|Department
hrm\employee.php|LABEL|Designation
hrm\employee.php|LABEL|Email
hrm\employee.php|LABEL|First Name
hrm\employee.php|LABEL|Join Date
hrm\employee.php|LABEL|Last Name
hrm\employee.php|LABEL|Phone
hrm\employee.php|LABEL|Salary
hrm\employee.php|MESSAGE|No employees found
hrm\employee.php|TABLE_HEADER|Actions
hrm\employee.php|TABLE_HEADER|Department
hrm\employee.php|TABLE_HEADER|Designation
hrm\employee.php|TABLE_HEADER|ID
hrm\employee.php|TABLE_HEADER|Name
hrm\employee.php|TABLE_HEADER|Phone
hrm\employee.php|TABLE_HEADER|Salary
hrm\employee.php|TABLE_HEADER|Status
hrm\employee-edit.php|BUTTON_LINK|Save Changes
hrm\employee-edit.php|HEADING|Edit Employee
hrm\employee-edit.php|LABEL|Department
hrm\employee-edit.php|LABEL|Designation
hrm\employee-edit.php|LABEL|Email
hrm\employee-edit.php|LABEL|First Name
hrm\employee-edit.php|LABEL|Last Name
hrm\employee-edit.php|LABEL|Phone
hrm\employee-edit.php|LABEL|Salary
hrm\employee-edit.php|LABEL|Status
hrm\holiday.php|BUTTON_LINK|Add Holiday
hrm\holiday.php|BUTTON_LINK|Save
hrm\holiday.php|HEADING|Add Holiday
hrm\holiday.php|HEADING|Holiday
hrm\holiday.php|LABEL|Date
hrm\holiday.php|LABEL|Description
hrm\holiday.php|LABEL|Holiday Name
hrm\holiday.php|LABEL|Recurring Yearly
hrm\holiday.php|MESSAGE|No holidays found
hrm\holiday.php|OPTION|No
hrm\holiday.php|OPTION|Yes
hrm\holiday.php|TABLE_HEADER|Date
hrm\holiday.php|TABLE_HEADER|Description
hrm\holiday.php|TABLE_HEADER|Holiday Name
hrm\holiday.php|TABLE_HEADER|Recurring
invoices\date_range.php|BUTTON_LINK|Filter
invoices\date_range.php|HEADING|Sales by Date Range
invoices\date_range.php|TABLE_HEADER|Actions
invoices\date_range.php|TABLE_HEADER|Customer
invoices\date_range.php|TABLE_HEADER|Date
invoices\date_range.php|TABLE_HEADER|Invoice #
invoices\date_range.php|TABLE_HEADER|Payment
invoices\date_range.php|TABLE_HEADER|Total
invoices\due.php|HEADING|Customers
invoices\due.php|HEADING|Due Invoice List
invoices\due.php|HEADING|Invoices
invoices\due.php|HEADING|This Month
invoices\due.php|HEADING|Total Due
invoices\due.php|TABLE_HEADER|Action
invoices\due.php|TABLE_HEADER|Customer
invoices\due.php|TABLE_HEADER|Date
invoices\due.php|TABLE_HEADER|Days Overdue
invoices\due.php|TABLE_HEADER|Due
invoices\due.php|TABLE_HEADER|Invoice
invoices\due.php|TABLE_HEADER|Paid
invoices\due.php|TABLE_HEADER|Total
invoices\edit_template.php|HEADING|{{SITE_NAME}}
invoices\edit_template.php|HEADING|Basic Settings
invoices\edit_template.php|HEADING|Content Settings
invoices\edit_template.php|HEADING|Custom HTML
invoices\edit_template.php|HEADING|Display Options
invoices\edit_template.php|HEADING|Edit Invoice Template
invoices\edit_template.php|HEADING|Live Preview
invoices\edit_template.php|LABEL|Active
invoices\edit_template.php|LABEL|Cashier Signature
invoices\edit_template.php|LABEL|Color Scheme
invoices\edit_template.php|LABEL|Customer Signature
invoices\edit_template.php|LABEL|Footer Text
invoices\edit_template.php|LABEL|Header Text
invoices\edit_template.php|LABEL|Print Size
invoices\edit_template.php|LABEL|Show Barcode
invoices\edit_template.php|LABEL|Show Company Logo
invoices\edit_template.php|LABEL|Show QR Code
invoices\edit_template.php|LABEL|Show Terms & Conditions
invoices\edit_template.php|LABEL|Template Type
invoices\edit_template.php|LABEL|Terms & Conditions
invoices\edit_template.php|PLACEHOLDER|<div>{{INVOICE_NUMBER}}</div>
invoices\edit_template.php|PLACEHOLDER|Company Name&#10;Address&#10;Phone
invoices\edit_template.php|PLACEHOLDER|Terms and conditions content
invoices\edit_template.php|PLACEHOLDER|Thank you message
invoices\edit_template.php|TABLE_HEADER|Item Description
invoices\edit_template.php|TABLE_HEADER|Price
invoices\edit_template.php|TABLE_HEADER|Qty
invoices\edit_template.php|TABLE_HEADER|Total
